Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chrX	75582312	75583089	0	777	390.409	0.502457	141.81	0.182509	10.8515	0.0139659	390.409	141.81	4.23148	0.00544592	6.71608	0.0086436
chrX	22629357	22633277	0	3920	105.738	0.026974	118.892	0.0303297	0	0	105.738	118.892	1.16731	0.000297782	7.67552	0.00195804
chrX	60578638	60578976	0	338	0	0	0	0	0	0	0	0	0	0	0	0
chrX	97969216	97970704	0	1488	677.461	0.455283	730.988	0.491255	187.62	0.126089	677.461	730.988	23.762	0.0159691	15.351	0.0103166
chrX	64930043	64930798	0	755	683.147	0.90483	191.636	0.253823	0	0	683.147	191.636	7.58749	0.0100497	11.6092	0.0153765
chrX	67413627	67414013	0	386	400.034	1.03636	674.84	1.74829	24.6092	0.0637544	400.034	674.84	7.93768	0.0205639	16.2146	0.0420066
chrX	80467683	80468153	0	470	571.812	1.21662	3.77528	0.00803251	104.471	0.222279	571.812	3.77528	3.47273	0.00738879	17.7496	0.0377652
chrX	59717352	59717970	0	618	0	0	0	0	0	0	0	0	0	0	0	0
chrX	2035227	2035793	0	566	0	0	0	0	0	0	0	0	1.73637	0.00306779	1.34322	0.00237317
chrX	35350237	35351082	0	845	51.4898	0.0609346	118.892	0.140701	0	0	51.4898	118.892	1.16731	0.00138143	7.67552	0.00908346
chrX	57396621	57397355	0	734	317.214	0.432172	951.203	1.29592	26.0161	0.0354443	317.214	951.203	12.5777	0.0171359	10.7457	0.01464
chrX	140830055	140830656	0	601	145.324	0.241804	118.892	0.197824	71.8138	0.11949	145.324	118.892	4.30444	0.00716213	14.3916	0.0239461
chrX	128527241	128527717	0	476	262.218	0.550878	534.296	1.12247	87.5901	0.184013	262.218	534.296	6.71201	0.0141009	7.86742	0.0165282
chrX	94525239	94526652	0	1413	716.231	0.506887	260.984	0.184702	156.08	0.11046	716.231	260.984	26.6292	0.0188458	29.7426	0.0210493
chrX	73336689	73337305	0	616	271.247	0.440335	233.765	0.379488	0	0	271.247	233.765	3.35601	0.00544806	11.5133	0.0186904
chrX	16602699	16603227	0	528	353.993	0.670442	542.178	1.02685	7.15728	0.0135555	353.993	542.178	14.1244	0.0267508	10.8417	0.0205335
chrX	147962760	147963978	0	1218	365.054	0.299716	1182.58	0.970917	36.5441	0.0300034	365.054	1182.58	15.0728	0.0123751	38.0418	0.031233
chrX	33255070	33255936	0	866	46.2103	0.0533606	232.852	0.268882	55.414	0.0639885	46.2103	232.852	7.8939	0.00911536	7.67552	0.00886319
chrX	43265489	43266481	0	992	91.3571	0.0920939	885.096	0.892233	110.951	0.111846	91.3571	885.096	13.9201	0.0140324	13.4322	0.0135405
chrX	112704657	112705259	0	602	128.12	0.212823	552.353	0.917529	174.293	0.289523	128.12	552.353	7.36863	0.0122402	15.0632	0.0250219
chrX	33647124	33647686	0	562	158.424	0.281893	0	0	0	0	158.424	0	9.0831	0.0161621	0	0
chrX	137555726	137557177	0	1451	604.798	0.416814	683.511	0.471062	30.2522	0.0208492	604.798	683.511	19.9172	0.0137265	6.71608	0.00462859
chrX	131771610	131772719	0	1109	582.006	0.524803	1084.06	0.977508	68.7812	0.0620209	582.006	1084.06	9.99506	0.00901267	7.67552	0.00692112
chrX	145139603	145148492	0	8889	2888.27	0.324926	3931.61	0.442301	1489.97	0.16762	2888.27	3931.61	112.55	0.0126617	65.2419	0.00733962
chrX	43058750	43059334	0	584	0	0	175.034	0.299717	79.3966	0.135953	0	175.034	2.33461	0.00399762	0	0
chrX	48292707	48293916	0	1209	0	0	118.892	0.0983395	0	0	0	118.892	2.1887	0.00181034	13.4322	0.0111101
chrX	124479818	124480576	0	758	302.68	0.399314	275.379	0.363297	104.424	0.137762	302.68	275.379	5.67603	0.00748816	22.0671	0.0291123
chrX	133359857	133360378	0	521	0	0	118.892	0.2282	0	0	0	118.892	1.19649	0.00229653	5.56475	0.0106809
chrX	27701740	27702776	0	1036	174.376	0.168317	284.95	0.275049	0	0	174.376	284.95	15.9921	0.0154364	28.7832	0.027783
chrX	113847876	113849767	0	1891	414.527	0.219211	829.834	0.438834	197.934	0.104672	414.527	829.834	23.3607	0.0123536	47.4443	0.0250895
chrX	53903289	53904191	0	902	174.565	0.193531	586.73	0.650477	124.566	0.1381	174.565	586.73	3.07877	0.00341327	27.44	0.0304213
chrX	129588244	129589238	0	994	11.0025	0.0110689	629.477	0.633276	145.762	0.146642	11.0025	629.477	10.3015	0.0103637	13.4801	0.0135615
chrX	7510866	7513577	0	2711	518.263	0.191171	1349.14	0.497652	225.972	0.0833537	518.263	1349.14	27.045	0.00997604	28.7832	0.0106172
chrX	140786119	140786430	0	311	0	0	0	0	0	0	0	0	0	0	0	0
chrX	72286900	72287609	0	709	211.476	0.298274	237.785	0.335381	0	0	211.476	237.785	12.461	0.0175754	6.71608	0.00947261
chrX	72440909	72441605	0	696	10.5621	0.0151754	337.34	0.484683	299.154	0.429819	10.5621	337.34	5.69062	0.00817618	0	0
chrX	52929186	52930552	0	1366	0	0	0	0	0	0	0	0	0	0	0	0
chrX	23788215	23788650	0	435	334.823	0.769707	122.595	0.281827	0	0	334.823	122.595	4.12204	0.00947596	0	0
chrX	132158261	132158721	0	460	3.56	0.00773913	260.515	0.566337	0	0	3.56	260.515	2.59725	0.00564621	1.15133	0.00250289
chrX	54964414	54965102	0	688	165.696	0.240838	103.039	0.149766	70.5756	0.102581	165.696	103.039	3.356	0.00487791	6.71608	0.00976174
chrX	59138452	59139412	0	960	0	0	0	0	0	0	0	0	0	0	0	0
chrX	60588514	60589744	0	1230	0	0	0	0	0	0	0	0	0	0	0	0
chrX	66828101	66829088	0	987	46.8705	0.0474878	0	0	69.1013	0.0700115	46.8705	0	14.263	0.0144509	14.3916	0.0145812
chrX	32395134	32395916	0	782	421.994	0.539634	326.425	0.417423	233.436	0.298511	421.994	326.425	9.64487	0.0123336	13.4322	0.0171767
chrX	26147385	26148166	0	781	284.035	0.363681	157.008	0.201034	9.09912	0.0116506	284.035	157.008	19.4357	0.0248856	7.77146	0.00995066
chrX	140164790	140165472	0	682	0	0	0	0	0	0	0	0	2.04278	0.00299528	0	0
chrX	75302025	75302787	0	762	357.479	0.469133	714.475	0.937631	0	0	357.479	714.475	5.85112	0.00767864	7.67552	0.0100729
chrX	18839586	18840769	0	1183	273.475	0.23117	739.276	0.624916	158.207	0.133733	273.475	739.276	39.8927	0.0337216	68.9838	0.0583126
chrX	44453492	44454164	0	672	184.27	0.274211	48.0229	0.0714627	256.39	0.381533	184.27	48.0229	3.00581	0.00447294	7.67552	0.0114219
chrX	118567515	118570506	0	2991	2073.02	0.693085	617.05	0.206302	231.955	0.0775511	2073.02	617.05	32.028	0.0107081	71.958	0.0240582
chrX	2577875	2578944	0	1069	388.531	0.363453	101.207	0.0946746	59.5304	0.0556879	388.531	101.207	29.5256	0.0276198	47.9241	0.0448307
chrX	78100616	78101559	0	943	71.7683	0.0761064	138.684	0.147067	177.243	0.187957	71.7683	138.684	4.52331	0.00479672	18.901	0.0200434
chrX	127156873	127157402	0	529	105.738	0.199883	237.79	0.449509	221.878	0.419429	105.738	237.79	0.941141	0.0017791	1.77496	0.00335532
chrX	5383117	5383830	0	713	176.483	0.247521	345.65	0.484783	110.951	0.155612	176.483	345.65	9.2509	0.0129746	10.7937	0.0151384
chrX	94273851	94274281	0	430	207.092	0.48161	398.024	0.925637	92.1409	0.214281	207.092	398.024	2.1887	0.00508999	0	0
chrX	41249255	41250152	0	897	107.582	0.119936	287.697	0.320732	0	0	107.582	287.697	7.63856	0.00851567	13.9119	0.0155093
chrX	53675825	53676464	0	639	2171.22	3.39785	554.361	0.867545	188.721	0.295339	2171.22	554.361	12.2202	0.019124	32.621	0.05105
chrX	63483110	63484487	0	1377	326.625	0.237201	270.899	0.196731	267.742	0.194439	326.625	270.899	7.04032	0.00511279	29.2629	0.0212512
chrX	19338553	19339329	0	776	127.377	0.164146	601.32	0.774897	279.813	0.360583	127.377	601.32	5.39879	0.0069572	6.71608	0.00865474
chrX	107681757	107682663	0	906	176.894	0.195247	1121.07	1.23739	302.762	0.334174	176.894	1121.07	28.4969	0.0314535	24.1779	0.0266864
chrX	48364618	48365100	0	482	22.9636	0.0476423	67.6236	0.140298	128.148	0.265866	22.9636	67.6236	5.90219	0.0122452	19.9084	0.0413037
chrX	99546034	99546563	0	529	309.745	0.585529	1063.43	2.01026	0	0	309.745	1063.43	7.5583	0.0142879	10.1221	0.0191344
chrX	81999441	82000189	0	748	105.738	0.141361	217.969	0.291403	56.6233	0.0756996	105.738	217.969	5.80735	0.00776383	23.2185	0.0310407
chrX	82179676	82180047	0	371	103.678	0.279454	143.601	0.387066	61.6243	0.166103	103.678	143.601	4.81513	0.0129788	7.67552	0.0206887
chrX	85061593	85062231	0	638	269.84	0.422947	151.213	0.237011	101.849	0.159639	269.84	151.213	2.42216	0.00379649	0	0
chrX	25319973	25320554	0	581	0	0	118.892	0.204634	0	0	0	118.892	0.671202	0.00115525	4.41342	0.00759625
chrX	154620585	154622198	0	1613	469.36	0.290985	379.478	0.235263	105.822	0.0656059	469.36	379.478	11.2353	0.00696548	20.1483	0.0124912
chrX	9024411	9025164	0	753	290.648	0.385987	114.169	0.151619	61.6486	0.0818707	290.648	114.169	1.80203	0.00239313	2.59049	0.00344022
chrX	49108188	49108563	0	375	394.375	1.05167	0	0	0	0	394.375	0	9.47707	0.0252722	3.74182	0.00997818
chrX	2541918	2542979	0	1061	1580.24	1.48938	168.314	0.158637	93.6579	0.0882732	1580.24	168.314	7.40509	0.00697935	35.8351	0.0337748
chrX	90293017	90293362	0	345	186.651	0.541016	0	0	0	0	186.651	0	0	0	0	0
chrX	134550833	134552734	0	1901	712.077	0.37458	1578.01	0.830097	463.821	0.243988	712.077	1578.01	20.5811	0.0108264	49.8909	0.0262445
chrX	89434624	89435244	0	620	0	0	0	0	0	0	0	0	1.16731	0.00188275	0	0
chrX	1850558	1851058	0	500	342.71	0.68542	275.366	0.550733	0	0	342.71	275.366	10.0242	0.0200485	19.1888	0.0383776
chrX	37979599	37982627	0	3028	946.249	0.3125	3582.95	1.18327	412.179	0.136122	946.249	3582.95	32.0571	0.0105869	58.6218	0.0193599
chrX	115582010	115582434	0	424	0	0	409.215	0.96513	110.951	0.261677	0	409.215	3.50192	0.00825923	1.39119	0.0032811
chrX	13048981	13049507	0	526	106.282	0.202057	50.7499	0.0964827	0	0	106.282	50.7499	9.20713	0.017504	17.3659	0.033015
chrX	113281624	113281926	0	302	76.3152	0.252699	227.889	0.7546	70.5952	0.233759	76.3152	227.889	3.65512	0.0121031	0	0
chrX	5455228	5455840	0	612	169.772	0.277405	129.261	0.21121	451.932	0.738451	169.772	129.261	4.30444	0.00703339	0	0
chrX	57502473	57503139	0	666	0	0	118.892	0.178517	0	0	0	118.892	3.09336	0.00464469	7.67552	0.0115248
chrX	102882771	102883046	0	275	0	0	0	0	161.81	0.588401	0	0	2.89638	0.0105323	0	0
chrX	8033103	8033605	0	502	134.998	0.268919	128.303	0.255584	71.514	0.142458	134.998	128.303	8.03982	0.0160156	14.3916	0.0286685
chrX	135603090	135604341	0	1251	270.793	0.216461	313.035	0.250228	99.4905	0.0795288	270.793	313.035	26.3738	0.0210822	26.0968	0.0208607
chrX	101073277	101073907	0	630	0	0	328.948	0.52214	186.323	0.29575	0	328.948	0	0	0	0
chrX	13416221	13416973	0	752	403.19	0.536157	1041.8	1.38537	68.0094	0.090438	403.19	1041.8	17.2761	0.0229736	24.1779	0.0321514
chrX	74606381	74608097	0	1716	386.936	0.225487	622.314	0.362654	153.83	0.0896443	386.936	622.314	22.7917	0.0132819	45.0937	0.0262784
chrX	142322532	142323063	0	531	0	0	0	0	0	0	0	0	2.12304	0.00399819	6.62014	0.0124673
chrX	93396238	93398181	0	1943	695.549	0.357977	505.208	0.260014	64.4547	0.0331728	695.549	505.208	13.3365	0.00686386	14.3916	0.0074069
chrX	9123123	9123938	0	815	55.9219	0.0686158	221.865	0.272227	0	0	55.9219	221.865	5.49364	0.00674066	20.1483	0.0247218
chrX	32694717	32695098	0	381	77.8481	0.204326	72.7834	0.191033	101.084	0.265313	77.8481	72.7834	1.99901	0.00524675	3.50196	0.00919149
chrX	72111627	72112001	0	374	0	0	0	0	0	0	0	0	0	0	0	0
chrX	57487742	57488400	0	658	105.738	0.160696	0	0	0	0	105.738	0	0.897367	0.00136378	0	0
chrX	132240751	132241891	0	1140	492.806	0.432286	1284.2	1.12649	169.19	0.148412	492.806	1284.2	14.7372	0.0129274	23.6982	0.0207879
chrX	25144700	25145294	0	594	390.772	0.657865	906.918	1.5268	95.1748	0.160227	390.772	906.918	8.74751	0.0147264	0	0
chrX	139667418	139669202	0	1784	866.421	0.485662	1079.42	0.605054	290.2	0.162668	866.421	1079.42	17.8379	0.00999882	19.3807	0.0108636
chrX	88335976	88336733	0	757	368.031	0.48617	312.337	0.412599	215.376	0.284512	368.031	312.337	7.0695	0.00933884	7.67552	0.0101394
chrX	50464673	50464953	0	280	60.947	0.217668	553.079	1.97528	0	0	60.947	553.079	2.88908	0.0103181	7.67552	0.0274126
chrX	10051076	10051700	0	624	298.767	0.478793	148.883	0.238595	1837.22	2.94426	298.767	148.883	568.552	0.91114	487.3	0.780929
chrX	97360388	97361449	0	1061	594.613	0.560427	684.761	0.645392	462.636	0.436037	594.613	684.761	22.529	0.0212338	27.8238	0.0262241
chrX	99572861	99573210	0	349	651.156	1.86578	640.405	1.83497	102.153	0.292701	651.156	640.405	6.69742	0.0191903	0	0
chrX	38897186	38898419	0	1233	480.327	0.389559	1231.34	0.998653	142.384	0.115478	480.327	1231.34	13.2416	0.0107394	15.351	0.0124502
chrX	32382845	32383499	0	654	201.934	0.308767	322.758	0.493514	456.42	0.697889	201.934	322.758	6.28886	0.00961599	16.3105	0.0249396
chrX	78853134	78853719	0	585	171.939	0.293913	238.41	0.407539	150.518	0.257295	171.939	238.41	9.38222	0.016038	7.67552	0.0131205
chrX	128331811	128333202	0	1391	356.603	0.256364	1627.81	1.17024	704.486	0.50646	356.603	1627.81	10.8559	0.00780442	51.8098	0.0372464
chrX	60537596	60538490	0	894	0	0	0	0	0	0	0	0	0	0	0	0
chrX	116832733	116833479	0	746	105.738	0.14174	118.892	0.159373	15.0066	0.0201161	105.738	118.892	1.16731	0.00156475	0	0
chrX	114947453	114947924	0	471	317.215	0.673492	178.309	0.378575	115.043	0.244252	317.215	178.309	14.2849	0.0303289	14.3436	0.0304536
chrX	73586577	73587221	0	644	205.797	0.319561	396.148	0.615136	54.0911	0.0839924	205.797	396.148	10.1556	0.0157695	19.9564	0.0309881
chrX	101147990	101148765	0	775	155.703	0.200907	441.066	0.569117	177.571	0.229124	155.703	441.066	5.5447	0.00715446	6.71608	0.00866591
chrX	146706873	146707519	0	646	78.9964	0.122285	341.976	0.529375	80.3439	0.124371	78.9964	341.976	1.29863	0.00201026	0	0
chrX	131089050	131089545	0	495	108.67	0.219536	111.29	0.224829	178.442	0.360488	108.67	111.29	44.2847	0.089464	107.457	0.217085
chrX	48760201	48763044	0	2843	11548.4	4.06205	1373.06	0.482962	901.421	0.317067	11548.4	1373.06	188.958	0.0664642	119.354	0.0419818
chrX	25773608	25776623	0	3015	892.59	0.29605	735.91	0.244083	78.185	0.025932	892.59	735.91	25.0825	0.00831924	27.8238	0.00922845
chrX	111421580	111422775	0	1195	229.866	0.192356	1419.23	1.18764	364.609	0.305112	229.866	1419.23	12.1108	0.0101346	22.0671	0.0184662
chrY	53752520	53752944	0	424	0	0	0	0	0	0	0	0	0	0	0	0
chrY	39005865	39006591	0	726	0	0	0	0	0	0	0	0	0	0	0	0
chrY	47884746	47885460	0	714	0	0	0	0	0	0	0	0	0	0	0	0
chrY	26088815	26089991	0	1176	0	0	0	0	0	0	0	0	0	0	0	0
chrY	35462721	35463466	0	745	0	0	0	0	0	0	0	0	0	0	0	0
chrY	47831021	47831418	0	397	0	0	0	0	0	0	0	0	0	0	0	0
chrY	13083256	13085489	0	2233	0	0	0	0	0	0	0	0	0	0	0	0
chrY	42661952	42663082	0	1130	0	0	0	0	0	0	0	0	0	0	0	0
chrY	44902809	44903821	0	1012	0	0	0	0	0	0	0	0	0	0	0	0
chrY	34711336	34712337	0	1001	0	0	0	0	0	0	0	0	0	0	0	0
chrY	22106376	22107395	0	1019	0	0	0	0	0	0	0	0	0	0	0	0
chrY	41930570	41932352	0	1782	0	0	0	0	0	0	0	0	0	0	0	0
chrY	31646760	31647891	0	1131	0	0	0	0	0	0	0	0	0	0	0	0
chrY	40544063	40544743	0	680	0	0	0	0	0	0	0	0	0	0	0	0
chrY	24451102	24452808	0	1706	0	0	0	0	0	0	0	0	1.16731	0.000684236	0	0
chrY	54917904	54918674	0	770	0	0	0	0	0	0	0	0	0	0	0	0
chrY	6654115	6655374	0	1259	0	0	0	0	0	0	0	0	0	0	0	0
chrY	57809458	57810431	0	973	0	0	0	0	0	0	0	0	0	0	0	0
chrY	4034658	4035778	0	1120	0	0	0	0	0	0	0	0	0	0	0	0
chrY	57976705	57977159	0	454	0	0	0	0	0	0	0	0	0	0	0	0
chrY	20651473	20652185	0	712	0	0	0	0	0	0	0	0	0	0	0	0
chrY	32545268	32546552	0	1284	0	0	0	0	0	0	0	0	0	0	0	0
chrY	18496491	18498001	0	1510	0	0	0	0	0	0	0	0	0	0	0	0
chrY	25844678	25845645	0	967	0	0	0	0	0	0	0	0	0	0	0	0
chrY	14731293	14732138	0	845	0	0	0	0	0	0	0	0	0	0	0	0
chrY	51094067	51095108	0	1041	0	0	0	0	0	0	0	0	0	0	0	0
chrY	34592299	34593667	0	1368	0	0	0	0	0	0	0	0	0	0	0	0
chrY	54419791	54420319	0	528	0	0	0	0	0	0	0	0	0	0	0	0
chrY	39438314	39439384	0	1070	0	0	0	0	0	0	0	0	0	0	0	0
chrY	37515770	37518754	0	2984	0	0	0	0	0	0	0	0	0	0	0	0
chrY	46051852	46052676	0	824	0	0	0	0	0	0	0	0	0	0	0	0
chrY	23781997	23783075	0	1078	0	0	0	0	0	0	0	0	0	0	0	0
chrY	7112797	7113536	0	739	0	0	0	0	0	0	0	0	0	0	0	0
chrY	24527760	24528780	0	1020	0	0	0	0	0	0	0	0	0	0	0	0
chrY	49870812	49871537	0	725	0	0	0	0	0	0	0	0	0	0	0	0
chrY	42575519	42576349	0	830	0	0	0	0	0	0	0	0	0	0	0	0
chrY	12985215	12986229	0	1014	0	0	0	0	0	0	0	0	0	0	0	0
chrY	52918796	52919940	0	1144	0	0	0	0	0	0	0	0	0	0	0	0
chrY	25863905	25865425	0	1520	0	0	0	0	0	0	0	0	0	0	0	0
chrY	57888025	57888466	0	441	0	0	0	0	0	0	0	0	0	0	0	0
chrY	28256566	28259123	0	2557	0	0	0	0	0	0	0	0	0	0	0	0
chrY	37935010	37935683	0	673	0	0	0	0	0	0	0	0	0	0	0	0
chrY	40445029	40447602	0	2573	0	0	0	0	0	0	0	0	0	0	0	0
chrY	49868055	49869684	0	1629	0	0	0	0	0	0	0	0	0	0	0	0
chrY	19105507	19105891	0	384	0	0	0	0	0	0	0	0	0	0	0	0
chrY	54860859	54861195	0	336	0	0	0	0	0	0	0	0	0	0	0	0
chrY	45412393	45412891	0	498	0	0	0	0	0	0	0	0	0	0	0	0
chrY	25759622	25761775	0	2153	0	0	0	0	0	0	0	0	0	0	0	0
chrY	53296751	53298404	0	1653	0	0	0	0	0	0	0	0	0	0	0	0
chrY	49447051	49447354	0	303	0	0	0	0	0	0	0	0	0	0	0	0
chrY	14327490	14327943	0	453	0	0	0	0	0	0	0	0	0	0	0	0
chrY	14574659	14575710	0	1051	0	0	0	0	0	0	0	0	0	0	0	0
chrY	22618753	22619760	0	1007	0	0	0	0	0	0	0	0	3.35601	0.00333268	0	0
chrY	22788709	22789512	0	803	0	0	0	0	0	0	0	0	0	0	0	0
chrY	30384065	30384568	0	503	0	0	0	0	0	0	0	0	0	0	0	0
chrY	27314774	27315373	0	599	0	0	0	0	0	0	0	0	1.16731	0.00194876	0	0
chrY	14509210	14510290	0	1080	0	0	0	0	0	0	0	0	1.16731	0.00108084	0	0
chrY	5602799	5603489	0	690	0	0	0	0	0	0	0	0	0	0	0	0
chrY	12325728	12326688	0	960	0	0	0	0	0	0	0	0	0	0	0	0
chrY	43912252	43912785	0	533	0	0	0	0	0	0	0	0	0	0	0	0
chrY	43118569	43121147	0	2578	0	0	0	0	0	0	0	0	0	0	0	0
chrY	48342308	48344151	0	1843	0	0	0	0	0	0	0	0	0	0	0	0
chrY	8320683	8321870	0	1187	0	0	0	0	0	0	0	0	0	0	6.71608	0.00565803
chrY	50231366	50232319	0	953	0	0	0	0	0	0	0	0	0	0	0	0
chrY	13496502	13497570	0	1068	118.48	0.110936	0	0	0	0	118.48	0	2.33461	0.00218597	0	0
chrY	48156223	48157171	0	948	0	0	0	0	0	0	0	0	0	0	0	0
chrY	23398047	23399220	0	1173	0	0	0	0	0	0	0	0	0	0	0	0
chrY	26481717	26482697	0	980	0	0	0	0	0	0	0	0	0	0	0	0
chrY	31666182	31668108	0	1926	0	0	0	0	0	0	0	0	0	0	0	0
chrY	39226681	39227426	0	745	0	0	0	0	0	0	0	0	0	0	0	0
chrY	14960904	14961334	0	430	0	0	0	0	0	0	0	0	0	0	0	0
chrY	49887476	49889434	0	1958	0	0	0	0	0	0	0	0	0	0	0	0
chrY	17788125	17791930	0	3805	0	0	0	0	0	0	0	0	0	0	0	0
chrY	45370661	45373883	0	3222	0	0	0	0	0	0	0	0	0	0	0	0
chrY	40381965	40385716	0	3751	0	0	0	0	0	0	0	0	0	0	0	0
chrY	26858360	26861324	0	2964	0	0	0	0	0	0	0	0	0	0	0	0
chrY	40857954	40861596	0	3642	0	0	0	0	0	0	0	0	0	0	0	0
chrY	16385521	16392350	0	6829	0	0	0	0	0	0	0	0	0	0	7.67552	0.00112396
chrY	52617983	52620522	0	2539	0	0	0	0	0	0	0	0	0	0	0	0
chrY	24745868	24746884	0	1016	0	0	0	0	0	0	0	0	0	0	0	0
chrY	55797300	55797907	0	607	0	0	0	0	0	0	0	0	0	0	0	0
chrY	56910201	56910689	0	488	0	0	0	0	0	0	0	0	0	0	0	0
chrY	29285255	29285856	0	601	0	0	0	0	0	0	0	0	0	0	0	0
chrY	9007216	9007745	0	529	0	0	0	0	0	0	0	0	0	0	0	0
chrY	20325344	20325832	0	488	0	0	0	0	0	0	0	0	0	0	0	0
chrY	295754	297170	0	1416	0	0	0	0	0	0	0	0	0	0	0	0
chrY	36321990	36335249	0	13259	0	0	0	0	0	0	0	0	0	0	0	0
chrY	24799282	24799789	0	507	0	0	0	0	0	0	0	0	0	0	0	0
chrY	55236847	55237658	0	811	0	0	0	0	0	0	0	0	0	0	0	0
chrY	38612446	38615127	0	2681	0	0	0	0	0	0	0	0	0	0	0	0
chrY	9337968	9338506	0	538	0	0	0	0	0	0	0	0	0	0	0	0
chrY	38981850	38983187	0	1337	0	0	0	0	0	0	0	0	0	0	0	0
chrY	27581188	27581981	0	793	0	0	0	0	0	0	0	0	0	0	0	0
chrY	7623380	7624000	0	620	0	0	0	0	0	0	0	0	0	0	0	0
chrY	19804379	19805238	0	859	0	0	0	0	0	0	0	0	0	0	0	0
chrY	31042418	31042733	0	315	0	0	0	0	0	0	0	0	0	0	0	0
chrY	45744331	45745939	0	1608	0	0	0	0	0	0	0	0	0	0	0	0
chrY	33167154	33167955	0	801	0	0	0	0	0	0	0	0	0	0	0	0
chrY	47488864	47489535	0	671	0	0	0	0	0	0	0	0	0	0	0	0
chrY	8001675	8003317	0	1642	0	0	0	0	0	0	0	0	0	0	6.71608	0.00409018
chrY	13020269	13026223	0	5954	0	0	0	0	0	0	0	0	0	0	0	0
chrY	3076202	3077157	0	955	0	0	0	0	0	0	0	0	0	0	0	0
chrY	57889152	57893835	0	4683	0	0	0	0	0	0	0	0	0	0	0	0
chrY	20773122	20775346	0	2224	0	0	0	0	0	0	0	0	0	0	0	0
chrY	48446864	48451791	0	4927	0	0	0	0	0	0	0	0	0	0	0	0
chrY	28862279	28873560	0	11281	0	0	0	0	0	0	0	0	0	0	0	0
chrY	47631483	47634033	0	2550	0	0	0	0	0	0	0	0	0	0	0	0
chrY	19895980	19898263	0	2283	0	0	0	0	0	0	0	0	0	0	0	0
chrY	45247800	45251269	0	3469	0	0	0	0	0	0	0	0	0	0	0	0
chrY	30840628	30846218	0	5590	0	0	0	0	0	0	0	0	0	0	0	0
chrY	34606576	34609722	0	3146	0	0	0	0	0	0	0	0	0	0	0	0
chrY	31636263	31642571	0	6308	0	0	0	0	0	0	0	0	0	0	0	0
chrY	28377263	28382517	0	5254	0	0	0	0	0	0	0	0	0	0	0	0
chrY	4518265	4519913	0	1648	0	0	0	0	0	0	0	0	0	0	0	0
chrY	40643479	40650906	0	7427	0	0	0	0	0	0	0	0	0	0	0	0
chrY	38667335	38690420	0	23085	0	0	0	0	0	0	0	0	0	0	0	0
chrY	4814020	4821811	0	7791	0	0	0	0	0	0	0	0	1.16731	0.000149828	0	0
chrY	7556631	7577223	0	20592	0	0	237.785	0.0115474	0	0	0	237.785	70.3302	0.00341542	0	0
chrY	4093051	4094083	0	1032	0	0	0	0	0	0	0	0	0	0	0	0
chrY	677301	678628	0	1327	0	0	0	0	0	0	0	0	0	0	0	0
chrY	46169078	46171672	0	2594	0	0	0	0	0	0	0	0	0	0	0	0
chrY	3395747	3401929	0	6182	0	0	0	0	0	0	0	0	1.02139	0.000165221	7.67552	0.00124159
chrY	29623880	29625427	0	1547	0	0	0	0	0	0	0	0	0	0	0	0
chrY	4341428	4342623	0	1195	0	0	0	0	0	0	0	0	0	0	0	0
chrY	11019127	11023445	0	4318	0	0	0	0	0	0	0	0	0	0	0	0
chrY	39392987	39394653	0	1666	0	0	0	0	0	0	0	0	0	0	0	0
chrY	35383847	35392125	0	8278	0	0	0	0	0	0	0	0	0	0	0	0
chrY	46728187	46734216	0	6029	0	0	0	0	0	0	0	0	0	0	0	0
chrY	13186575	13188680	0	2105	0	0	0	0	0	0	0	0	0	0	0	0
chrY	23499145	23500604	0	1459	0	0	0	0	0	0	0	0	1.02139	0.000700064	0	0
chrY	54729862	54732717	0	2855	0	0	0	0	0	0	0	0	0	0	0	0
chrY	16171573	16179210	0	7637	0	0	0	0	0	0	0	0	2.1887	0.000286592	22.0671	0.0028895
chrY	16540075	16542538	0	2463	0	0	0	0	0	0	0	0	0	0	0	0
chrY	53245448	53247248	0	1800	0	0	0	0	0	0	0	0	0	0	0	0
chrY	26909423	26915731	0	6308	0	0	0	0	0	0	0	0	0	0	0	0
chrY	54951667	54960054	0	8387	0	0	0	0	0	0	0	0	0	0	0	0
chrY	12698890	12704295	0	5405	0	0	0	0	0	0	0	0	0	0	0	0
chrY	15167340	15265571	0	98231	105.738	0.00107642	713.354	0.00726201	0	0	105.738	713.354	26.2644	0.000267374	141.997	0.00144554
chrY	5438810	5450062	0	11252	0	0	0	0	0	0	0	0	0	0	0	0
chrY	57946690	57947584	0	894	0	0	0	0	0	0	0	0	0	0	0	0
chrY	35972696	35974115	0	1419	0	0	0	0	0	0	0	0	0	0	0	0
chrY	40045386	40045829	0	443	0	0	0	0	0	0	0	0	0	0	0	0
chrY	20174115	20174833	0	718	0	0	0	0	0	0	0	0	0	0	0	0
chrY	4976393	4977107	0	714	0	0	0	0	0	0	0	0	1.16731	0.00163488	1.5351	0.00215001
chrY	44563652	44564816	0	1164	0	0	0	0	0	0	0	0	0	0	0	0
