"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
"2237" "1" "799" "103.574" "0.12963" "348.988" "0.436781" "107.391" "0.134407" "148.4" "0.185732" "7.20812" "0.00902142" "14.3916" "0.018012" "3431" "22182" "290828" "165026" "290491" "194484" "293168"
"2238" "1" "1661" "836.318" "0.503503" "410.308" "0.247025" "110.951" "0.0667978" "70.5" "0.0424443" "40.7463" "0.0245312" "83.5193" "0.0502825" "0" "18090" "332272" "206470" "331935" "235928" "334612"
"2239" "1" "796" "160.906" "0.202143" "237.796" "0.298738" "100.939" "0.126808" "98.8" "0.124121" "4.43576" "0.00557257" "14.3916" "0.0180799" "8901" "31647" "345829" "220027" "345492" "249485" "348169"
"2240" "1" "416" "0" "0" "126.862" "0.304957" "0" "0" "0" "0" "1.13812" "0.00273588" "6.71608" "0.0161444" "11112" "33858" "348040" "222238" "347703" "251696" "350380"
"2241" "1" "391" "211.476" "0.54086" "6.93539" "0.0177376" "0" "0" "0" "0" "3.39248" "0.00867642" "6.42825" "0.0164405" "9437" "47222" "361404" "235602" "361067" "265060" "363744"
"2242" "1" "280" "0" "0" "0" "0" "0" "0" "0" "0" "0.43774" "0.00156336" "0" "0" "0" "59285" "373467" "247665" "373130" "277123" "375807"
"2243" "1" "837" "93.4063" "0.111597" "145.18" "0.173453" "101.035" "0.120711" "185.5" "0.221625" "7.2446" "0.00865543" "26.8643" "0.032096" "0" "62696" "376878" "251076" "376541" "280534" "379218"
"2244" "1" "569" "0" "0" "90.6238" "0.159269" "0" "0" "0" "0" "3.50192" "0.00615451" "5.37286" "0.00944264" "0" "65315" "379497" "253695" "379160" "283153" "381837"
"2245" "1" "587" "439.928" "0.749452" "118.892" "0.202542" "0" "0" "363.7" "0.619591" "9.41141" "0.0160331" "0" "0" "2225" "68555" "382737" "256935" "382400" "286393" "385077"
"2246" "1" "1217" "0" "0" "0" "0" "0" "0" "0" "0" "2.1887" "0.00179844" "21.6834" "0.0178171" "7320" "74223" "388405" "262603" "388068" "292061" "390745"
"2247" "1" "620" "0" "0" "161.524" "0.260523" "84.6988" "0.136611" "192.3" "0.310161" "6.82874" "0.0110141" "7.67552" "0.0123799" "947" "82415" "396597" "270795" "396260" "300253" "398937"
"2248" "1" "733" "206.691" "0.281979" "0" "0" "94.646" "0.129121" "0" "0" "5.74899" "0.0078431" "16.4064" "0.0223826" "0" "84978" "399160" "273358" "398823" "302816" "401500"
"2249" "1" "1304" "44.3888" "0.0340405" "0" "0" "96.206" "0.0737776" "791.3" "0.606825" "5.41338" "0.00415136" "18.9969" "0.0145682" "0" "88228" "402410" "276608" "402073" "306066" "404750"
"2250" "1" "611" "0" "0" "341.827" "0.559455" "0" "0" "31.5" "0.0515548" "4.61086" "0.00754642" "6.71608" "0.0109919" "0" "92001" "406183" "280381" "405846" "309839" "408523"
"2251" "1" "761" "144.356" "0.189692" "209.052" "0.274708" "181.347" "0.238302" "0" "0" "5.84382" "0.00767914" "25.9529" "0.0341036" "0" "100961" "415143" "289341" "414806" "318799" "417483"
"2252" "1" "535" "0" "0" "118.892" "0.222229" "0" "0" "0" "0" "4.3847" "0.00819569" "0" "0" "0" "104298" "418480" "292678" "418143" "322136" "420820"
"2253" "1" "432" "67.1206" "0.155372" "130.782" "0.302735" "17.5991" "0.0407387" "18.5" "0.0428241" "7.51454" "0.0173948" "11.8011" "0.0273174" "2813" "107842" "422024" "296222" "421687" "325680" "424364"
"2254" "1" "928" "105.738" "0.113942" "118.892" "0.128117" "119.368" "0.128629" "0" "0" "8.49215" "0.00915103" "9.97818" "0.0107523" "5189" "110218" "424400" "298598" "424063" "328056" "426740"
"2255" "1" "432" "114.932" "0.266047" "475.602" "1.10093" "0" "0" "0" "0" "11.5417" "0.026717" "14.3916" "0.0333139" "8357" "113386" "427568" "301766" "427231" "331224" "429908"
"2256" "1" "894" "226.817" "0.253711" "185.274" "0.207242" "177.922" "0.199017" "516.4" "0.577629" "5.7198" "0.00639799" "16.5024" "0.018459" "161920" "266949" "581131" "455329" "580794" "484787" "583471"
"2257" "1" "435" "0.91946" "0.0021137" "94.1231" "0.216375" "0" "0" "0" "0" "1.92606" "0.00442771" "7.67552" "0.0176449" "184897" "289926" "604108" "478306" "603771" "507764" "606448"
"2258" "1" "566" "48.5041" "0.0856962" "118.892" "0.210057" "52.6952" "0.093101" "125.2" "0.221201" "5.64684" "0.00997674" "19.5246" "0.0344958" "186386" "291415" "605597" "479795" "605260" "509253" "607937"
"2259" "1" "1007" "160.905" "0.159787" "0" "0" "0" "0" "233.4" "0.231778" "5.71979" "0.00568003" "3.69384" "0.00366817" "210564" "315593" "629775" "503973" "629438" "533431" "632115"
"2260" "1" "369" "43.421" "0.117672" "35.6805" "0.0966951" "0" "0" "0" "0" "1.94065" "0.0052592" "0" "0" "214693" "319722" "633904" "508102" "633567" "537560" "636244"
"2261" "1" "448" "211.477" "0.472046" "0" "0" "107.125" "0.239119" "166.8" "0.372321" "1.37159" "0.00306158" "0" "0" "215725" "320754" "634936" "509134" "634599" "538592" "637276"
"2262" "1" "543" "72.6373" "0.13377" "0" "0" "0" "0" "372" "0.685083" "6.15025" "0.0113264" "16.3105" "0.0300377" "220227" "325256" "639438" "513636" "639101" "543094" "641778"
"2263" "1" "382" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35431" "47056" "47056" "46283" "1054873" "68717"
"2264" "1" "892" "105.738" "0.11854" "115.92" "0.129955" "0" "0" "470.8" "0.527803" "2.27625" "0.00255185" "0" "0" "20042" "3991" "7821" "7644" "92353" "129790" "147554"
"2265" "1" "748" "91.3571" "0.122135" "66.3361" "0.0886846" "221.886" "0.296639" "129.2" "0.172727" "11.4396" "0.0152936" "11.6092" "0.0155204" "0" "6393" "68661" "35301" "68311" "357594" "128513"
"2266" "1" "555" "62.5955" "0.112785" "0" "0" "198.165" "0.357054" "52.7" "0.094955" "6.47856" "0.0116731" "5.133" "0.00924866" "22098" "4324" "4025" "1845" "498" "234548" "5467"
"2267" "1" "1141" "10.1141" "0.00886421" "10.8985" "0.00955168" "3595.19" "3.15091" "451.2" "0.395443" "21.9672" "0.0192526" "46.8687" "0.0410768" "0" "4248" "257758" "32469" "314585" "289234" "445406"
"2268" "1" "529" "0" "0" "0" "0" "0" "0" "0" "0" "2.84531" "0.00537866" "0" "0" "15400" "8842" "182427" "21501" "2268838" "2243487" "2399659"
"2269" "1" "707" "463.045" "0.654943" "125.629" "0.177694" "112.145" "0.158621" "696.1" "0.984583" "7.0549" "0.00997865" "35.4993" "0.0502112" "11375" "4817" "186217" "17476" "2272628" "2247277" "2403449"
"2270" "1" "473" "0" "0" "172.41" "0.364503" "0" "0" "152.4" "0.322199" "16.6122" "0.035121" "20.8678" "0.044118" "1217" "5321" "301192" "35393" "2734700" "2709349" "2865521"
"2271" "1" "739" "85.2742" "0.115391" "167.951" "0.227268" "94.5499" "0.127943" "1280.3" "1.73248" "40.7609" "0.0551568" "22.6908" "0.0307047" "11098" "7819" "503436" "17548" "3453515" "3514798" "3670970"
"2272" "1" "759" "104.779" "0.138048" "235.907" "0.310813" "0" "0" "354.5" "0.467062" "4.3774" "0.00576733" "13.4322" "0.0176972" "19826" "18881" "777872" "27723" "3178879" "3789234" "3945406"
"2273" "1" "524" "0" "0" "0" "0" "0.92358" "0.00176256" "0" "0" "0.977619" "0.00186569" "0" "0" "214" "0" "1207426" "107410" "2748826" "4218788" "4374960"
"2274" "1" "500" "0" "0" "0" "0" "0" "0" "255.6" "0.5112" "1.08705" "0.00217411" "12.4727" "0.0249454" "0" "1922" "1645981" "0" "2310450" "4657343" "4813515"
"2275" "1" "1049" "422.952" "0.403196" "379.797" "0.362056" "0" "0" "1013.7" "0.966349" "5.36961" "0.00511879" "11.945" "0.0113871" "13973" "2602" "224878" "20634" "223075" "3616133" "3083881"
"2276" "1" "475" "0" "0" "104.974" "0.220998" "91.6523" "0.192952" "346.1" "0.728632" "8.9226" "0.0187844" "19.1408" "0.0402965" "0" "22247" "226428" "223746" "675211" "3163574" "2631322"
"2277" "1" "341" "0" "0" "0" "0" "0" "0" "3864.3" "11.3323" "430.269" "1.26179" "105.538" "0.309497" "29566" "908" "260157" "200168" "708940" "3129610" "2597358"
"2278" "1" "1021" "263.886" "0.258459" "0" "0" "3.8259" "0.00374721" "2900.3" "2.84065" "20.7343" "0.0203078" "25.9529" "0.0254191" "1584" "4094" "331352" "129944" "780135" "3059386" "2527134"
"2279" "1" "2707" "699.551" "0.258423" "584.374" "0.215875" "165.56" "0.0611601" "9468.5" "3.49778" "76.4148" "0.0282286" "247.2" "0.0913187" "5267" "5666" "576208" "57003" "1024991" "2814439" "2282187"
"2280" "1" "707" "72.1827" "0.102097" "161.433" "0.228336" "0" "0" "708.3" "1.00184" "8.95178" "0.0126616" "10.5538" "0.0149276" "20328" "4462" "1113515" "92304" "1263459" "1718490" "1186238"
"2281" "1" "1187" "263.046" "0.221606" "0" "0" "0" "0" "1652.6" "1.39225" "16.0869" "0.0135526" "15.2551" "0.0128518" "13181" "3331" "899339" "53379" "1049283" "1504314" "972062"
"2282" "1" "483" "81.2905" "0.168303" "118.892" "0.246154" "0" "0" "1060" "2.19462" "0.744157" "0.0015407" "5.85258" "0.0121172" "64610" "11120" "400377" "56333" "550321" "1005352" "473100"
"2283" "1" "715" "0" "0" "0" "0" "0" "0" "166.4" "0.232727" "3.60406" "0.00504064" "10.9376" "0.0152974" "280324" "11439" "10249" "3189" "3570" "76198" "228334"
"2284" "1" "451" "0" "0" "203.123" "0.450384" "0" "0" "13.1" "0.0295045" "3.50192" "0.00776479" "0" "0" "107366" "2147" "145306" "13090" "279572" "17945" "319642"
"2285" "1" "1675" "354.183" "0.211452" "220.427" "0.131598" "0" "0" "3151.7" "1.88161" "36.6243" "0.0218652" "112.734" "0.067304" "2615" "4536" "102280" "2104" "628247" "627396" "908813"
"2286" "1" "1282" "171.21" "0.133549" "120.334" "0.093864" "0" "0" "1157" "0.902496" "34.6982" "0.0270657" "80.0173" "0.062416" "3819" "414" "96750" "34171" "167158" "1211714" "657187"
"2287" "1" "1044" "0" "0" "14.8615" "0.0142352" "43.4083" "0.0415788" "456.4" "0.602111" "12.1473" "0.0116353" "7.67552" "0.00735203" "86835" "2099" "26281" "24431" "23755" "109507" "944"
"2288" "1" "2013" "337.859" "0.167839" "145.643" "0.0723513" "0" "0" "1860.2" "0.951509" "22.6895" "0.0112715" "38.8573" "0.0193032" "1123" "347" "36871" "13061" "12718" "157934" "62610"
"2289" "1" "1452" "568.755" "0.391705" "101.039" "0.0695858" "0" "0" "1430" "0.984848" "32.7721" "0.0225703" "30.3183" "0.0208804" "26330" "9632" "14020" "14020" "412410" "378637" "478771"
"2290" "1" "375" "0" "0" "0" "0" "0" "0" "398.7" "1.0632" "0.299122" "0.00079766" "7.67552" "0.0204681" "13703" "1559" "35587" "2427" "168388" "168422" "1630929"
"2291" "1" "2473" "455.393" "0.184146" "538.384" "0.217705" "0" "0" "3873.8" "1.56644" "41.9939" "0.0169809" "96.2319" "0.038913" "4845" "9156" "92840" "59000" "247422" "248493" "1571908"
"2292" "1" "1087" "69.9987" "0.0643962" "104.014" "0.0956892" "0" "0" "988.3" "0.9092" "209.802" "0.19301" "132.978" "0.122335" "21360" "6281" "74889" "41049" "229471" "230542" "1553957"
"2293" "1" "1674" "135.737" "0.0810854" "361.007" "0.215656" "145.448" "0.0868865" "2304.3" "1.37652" "22.1496" "0.0132316" "92.2981" "0.0551363" "23708" "956" "10942" "10409" "165524" "166595" "1490010"
"2294" "1" "2931" "198.533" "0.0677356" "623.141" "0.212603" "300.348" "0.102473" "4696.8" "1.60246" "63.5015" "0.0216655" "123.672" "0.0421944" "37392" "692" "74682" "1122" "164342" "36675" "716496"
"2295" "1" "535" "208.717" "0.390126" "93.5995" "0.174952" "0" "0" "15.5" "0.028972" "3.24657" "0.00606836" "11.7531" "0.0219685" "4116" "5910" "39188" "24991" "315134" "112717" "566216"
"2296" "1" "555" "221.956" "0.39992" "56.4739" "0.101755" "58.9135" "0.106151" "284.7" "0.512973" "1.62693" "0.00293141" "0" "0" "0" "2306" "9402" "9422" "9073" "145301" "29720"
"2297" "1" "805" "98.2346" "0.122031" "206.015" "0.25592" "101.804" "0.126464" "0.5" "0.000621118" "9.27279" "0.011519" "20.1482" "0.0250289" "19565" "2102" "15280" "2880" "2109" "107319" "67580"
"2298" "1" "261" "51.2745" "0.196454" "222.824" "0.853732" "0" "0" "439.1" "1.68238" "6.16484" "0.0236201" "14.7754" "0.0566106" "22674" "1403" "109992" "30232" "109825" "24492" "1007003"
"2299" "1" "642" "184" "0.286604" "0" "0" "0" "0" "1514.9" "2.35966" "11.0019" "0.0171368" "35.7391" "0.0556684" "2762" "1869" "11551" "3691" "8604" "902935" "1462597"
"2300" "1" "724" "211.476" "0.292094" "237.798" "0.328451" "221.902" "0.306495" "86.4" "0.119337" "17.5971" "0.0243055" "13.4322" "0.0185527" "33522" "14804" "95878" "46674" "95535" "605249" "1074760"
"2301" "1" "546" "246.416" "0.451312" "237.806" "0.435543" "7.6518" "0.0140143" "214.1" "0.392125" "3.83752" "0.00702842" "21.2996" "0.0390102" "31904" "1012" "11176" "11176" "8306" "517283" "6167"
"2302" "1" "617" "510.636" "0.827611" "520.086" "0.842928" "0" "0" "361.3" "0.585575" "126.777" "0.205473" "280.588" "0.454762" "12963" "607" "8775" "8775" "9018" "388021" "50804"
"2303" "1" "545" "80.905" "0.14845" "215.113" "0.394702" "48.762" "0.0894716" "218.4" "0.400734" "10.8778" "0.0199593" "15.6389" "0.0286952" "2895" "12791" "55683" "55707" "68407" "191830" "11103"
"2304" "1" "746" "27.5838" "0.0369756" "0" "0" "0" "0" "122.4" "0.174359" "9.87833" "0.0132417" "17.4618" "0.0234073" "0" "6314" "101946" "2957" "136949" "174978" "353655"
"2305" "1" "772" "150.999" "0.195595" "110.361" "0.142954" "6.23376" "0.00807482" "3045.5" "3.94495" "13.0519" "0.0169067" "34.1561" "0.0442436" "66212" "1384" "13740" "1363" "44668" "110786" "549649"
"2306" "1" "580" "107.577" "0.185477" "0" "0" "0" "0" "57.2" "0.0986207" "14.8832" "0.0256606" "13.4322" "0.0231589" "13647" "3990" "549210" "76775" "1095274" "1386795" "2617637"
"2307" "1" "928" "3828.46" "4.12549" "244.034" "0.262968" "36.5415" "0.0393766" "964.3" "1.14798" "34.9754" "0.037689" "15.8787" "0.0171107" "1481" "1912" "820485" "87953" "1366549" "1658070" "2718973"
"2308" "1" "537" "0" "0" "0" "0" "0" "0" "261.4" "0.660101" "0.372079" "0.000692885" "0" "0" "2936" "8023" "702123" "73860" "1749661" "1829633" "2216278"
"2309" "1" "723" "0" "0" "74.3077" "0.102777" "0" "0" "194.6" "0.272549" "0.48881" "0.000676086" "6.71608" "0.00928918" "25162" "13031" "319130" "29100" "727325" "807297" "1193942"
"2310" "1" "384" "153.55" "0.39987" "188.246" "0.490225" "0" "0" "15.7" "0.0408854" "5.47175" "0.0142493" "1.87091" "0.00487216" "25264" "8880" "14616" "69538" "162750" "82841" "302393"
"2311" "1" "474" "68.0401" "0.143545" "118.892" "0.250828" "0" "0" "93.8" "0.19789" "3.10795" "0.00655686" "1.5351" "0.00323862" "0" "6764" "417544" "2558" "572631" "1364316" "1836579"
"2312" "1" "941" "250.253" "0.265943" "301.609" "0.32052" "183.839" "0.195365" "96.5" "0.131293" "15.372" "0.0163358" "36.5547" "0.0388466" "15636" "6075" "638809" "5206" "638527" "1077911" "916848"
"2313" "1" "675" "218.912" "0.324314" "301.337" "0.446425" "0" "0" "160.8" "0.238222" "9.17795" "0.013597" "12.8565" "0.0190467" "18767" "20118" "15015" "14835" "15986" "808669" "342614"
"2314" "1" "271" "189.812" "0.700415" "0" "0" "77.0323" "0.284252" "0" "0" "0.970323" "0.00358053" "3.83776" "0.0141615" "5649" "566" "45150" "1420" "37854" "1663182" "418852"
"2315" "1" "656" "174.801" "0.266464" "350.111" "0.533706" "0" "0" "0" "0" "14.4746" "0.0220649" "0" "0" "7189" "332" "14746" "2320" "43962" "2360052" "3775"
"2316" "1" "641" "0" "0" "237.796" "0.370976" "0" "0" "143.3" "0.223557" "11.7168" "0.018279" "5.80461" "0.00905556" "8400" "1169" "364594" "68238" "451331" "3383283" "458049"
"2317" "1" "492" "0" "0" "118.892" "0.241651" "58.7735" "0.119458" "0" "0" "4.07098" "0.00827435" "5.08504" "0.0103354" "7748" "9416" "9297" "9277" "8523" "2076962" "5972"
"2318" "1" "1296" "120.889" "0.0932788" "495.395" "0.382249" "103.299" "0.0797062" "1295.2" "0.999383" "17.1886" "0.0132628" "42.2154" "0.0325736" "7150" "6983" "587927" "10453" "77338" "76121" "608697"
"2319" "1" "515" "67.1206" "0.130331" "27.7416" "0.0538671" "0" "0" "139.3" "0.270485" "1.06517" "0.00206829" "7.67552" "0.0149039" "18759" "5258" "152454" "78839" "204668" "310446" "482093"
"2320" "1" "1068" "0" "0" "62.4185" "0.0584443" "0" "0" "523.9" "0.490543" "9.04662" "0.00847062" "41.2559" "0.0386291" "53136" "10025" "109514" "35899" "161728" "267506" "439153"
"2321" "1" "852" "0" "0" "115.061" "0.135048" "75.2752" "0.0883512" "164" "0.293381" "9.49896" "0.011149" "8.15524" "0.00957188" "24912" "6661" "3831" "3422" "3278" "146110" "5817"
"2322" "1" "656" "222.509" "0.339191" "127.809" "0.194831" "339.719" "0.517864" "0" "0" "12.0524" "0.0183726" "71.7182" "0.109326" "26820" "1803" "29062" "29042" "28280" "102362" "58508"
"2323" "1" "420" "0.44008" "0.00104781" "167.421" "0.398621" "0" "0" "487.4" "1.16048" "4.66922" "0.0111172" "0" "0" "8822" "6138" "22278" "21878" "21504" "125231" "65504"
"2324" "1" "426" "62.9199" "0.147699" "10.2258" "0.0240043" "0" "0" "69.9" "0.164085" "8.79857" "0.0206539" "7.00392" "0.0164411" "9514" "0" "22628" "22568" "289857" "176500" "983185"
"2325" "1" "1438" "105.738" "0.0735312" "118.892" "0.082679" "0" "0" "0" "0" "9.94399" "0.00691515" "28.4474" "0.0197826" "2456" "10838" "165988" "37556" "585645" "472288" "1172374"
"2326" "1" "745" "105.738" "0.14193" "299.117" "0.4015" "94.2305" "0.126484" "103.7" "0.139195" "6.97466" "0.00936195" "6.81202" "0.00914366" "20427" "4549" "89726" "37878" "412662" "185156" "542444"
"2327" "1" "486" "0" "0" "21.7969" "0.0448497" "0" "0" "83" "0.170782" "3.42166" "0.00704046" "0" "0" "3416" "3388" "61175" "10106" "301019" "73513" "430801"
"2328" "1" "635" "105.738" "0.166516" "64.6255" "0.101772" "120.642" "0.189987" "840.3" "1.52228" "6.49314" "0.0102254" "20.628" "0.032485" "5313" "6018" "21763" "20723" "20886" "765612" "25291"
"2329" "1" "829" "0" "0" "118.892" "0.143417" "0" "0" "0" "0" "1.02139" "0.00123208" "0" "0" "11734" "163" "2484" "2430" "29512" "1023082" "282761"
"2330" "1" "610" "0" "0" "0" "0" "0" "0" "0" "0" "1.02139" "0.00167442" "22.0671" "0.0361756" "11341" "5595" "17164" "15632" "187057" "1086557" "676015"
"2331" "1" "733" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.71608" "0.00916246" "35063" "8103" "17504" "9371" "59224" "213901" "1548668"
"2332" "1" "871" "0" "0" "135.214" "0.15524" "0" "0" "0" "0" "4.27526" "0.00490845" "7.67552" "0.00881231" "125342" "10788" "82354" "26554" "76972" "98746" "1862112"
"2333" "1" "708" "0" "0" "356.703" "0.503817" "45.9108" "0.0648458" "281" "0.396893" "6.9163" "0.00976878" "43.5586" "0.0615234" "106805" "748" "63817" "8017" "58435" "117236" "1880602"
"2334" "1" "478" "99.3017" "0.207744" "98.0629" "0.205153" "0" "0" "84.5" "0.176778" "5.39879" "0.0112945" "22.0671" "0.0461656" "34851" "291" "7618" "7638" "10965" "189683" "1953049"
"2335" "1" "498" "0" "0" "157.207" "0.315678" "178.296" "0.358023" "123.9" "0.248795" "10.5349" "0.0211545" "28.5913" "0.0574123" "10832" "20602" "68709" "68729" "420758" "599476" "2362842"
"2336" "1" "611" "105.738" "0.173057" "11.8759" "0.0194369" "162.983" "0.266749" "251.2" "0.411129" "9.79807" "0.0160361" "44.9978" "0.0736461" "39574" "1796" "6442" "6422" "1188129" "1366847" "2491499"
"2337" "1" "601" "190.279" "0.316603" "311.876" "0.518929" "0" "0" "178.3" "0.296672" "9.82726" "0.0163515" "24.7056" "0.0411075" "0" "2014" "101378" "100941" "925833" "1001962" "929305"
"2338" "1" "808" "261.467" "0.323597" "157.971" "0.195508" "110.951" "0.137316" "375.5" "0.464728" "48.1952" "0.0596475" "8.3951" "0.01039" "0" "0" "364205" "8625" "662609" "738738" "666081"
"2339" "1" "446" "0" "0" "277.426" "0.622031" "0" "0" "0" "0" "3.8667" "0.00866973" "13.4322" "0.030117" "14249" "628" "490112" "29619" "536011" "612140" "539483"
"2340" "1" "525" "105.738" "0.201406" "152.592" "0.290652" "29.842" "0.0568419" "0" "0" "9.51355" "0.018121" "28.9751" "0.0551906" "5192" "957" "94275" "25243" "59210" "116093" "243029"
"2341" "1" "892" "0" "0" "288.311" "0.323219" "0" "0" "326.7" "0.417775" "4.74947" "0.00532452" "14.3916" "0.0161341" "4583" "0" "80094" "38492" "78221" "191526" "505842"
"2342" "1" "1542" "139.727" "0.0906141" "12.6999" "0.00823601" "126.505" "0.0820394" "1113.1" "0.721855" "22.7771" "0.0147711" "35.4993" "0.0230216" "27729" "9244" "6887" "6867" "6847" "895576" "391226"
"2343" "1" "812" "116.771" "0.143807" "214.997" "0.264775" "0" "0" "177.5" "0.218596" "10.9435" "0.0134772" "6.71608" "0.00827103" "28784" "1332" "81070" "8970" "92126" "1078774" "574424"
"2344" "1" "753" "105.738" "0.140422" "0" "0" "110.951" "0.147345" "0" "0" "11.9503" "0.0158703" "11.3694" "0.0150988" "23717" "8599" "6067" "38429" "38815" "561574" "1645528"
"2345" "1" "617" "0" "0" "47.5072" "0.0769971" "0" "0" "173.4" "0.310753" "6.83604" "0.0110795" "7.67552" "0.0124401" "4835" "8029" "139389" "139409" "140615" "140159" "2066387"
"2346" "1" "809" "283.882" "0.350904" "328.4" "0.405933" "12.3099" "0.0152162" "239.7" "0.296292" "14.2484" "0.0176124" "7.67552" "0.00948766" "23041" "5799" "372064" "110586" "545208" "1918343" "660378"
"2347" "1" "576" "0" "0" "102.526" "0.177997" "0" "0" "69.5" "0.12066" "3.00581" "0.00521843" "1.48713" "0.00258183" "167" "11541" "337486" "76008" "510630" "1952499" "625800"
"2348" "1" "803" "21.1476" "0.0263357" "352.734" "0.43927" "0" "0" "149.6" "0.186301" "4.42117" "0.00550582" "15.2551" "0.0189976" "0" "93" "187968" "15758" "361112" "2102191" "476282"
"2349" "1" "655" "223.429" "0.341113" "851.142" "1.29945" "42.8501" "0.06542" "99.7" "0.152214" "3.50192" "0.00534644" "10.7457" "0.0164057" "1957" "11674" "60430" "12036" "67593" "3421183" "97976"
"2350" "1" "783" "0" "0" "133.634" "0.170669" "91.0011" "0.116221" "0" "0" "4.3774" "0.00559055" "13.4322" "0.0171547" "0" "7652" "798862" "7361" "1387727" "5169970" "1373857"
"2351" "1" "628" "204.539" "0.3257" "125.772" "0.200274" "72.7899" "0.115907" "807.2" "1.28535" "15.6273" "0.0248843" "28.8791" "0.0459859" "0" "3971" "1064716" "36769" "3145491" "4249082" "4656284"
"2352" "1" "1189" "0" "0" "718.267" "0.604093" "0" "0" "369.1" "0.310429" "21.8067" "0.0183404" "26.4326" "0.0222309" "1128" "1560" "1436433" "15966" "2774579" "3878170" "4285372"
"2353" "1" "3160" "834.143" "0.263969" "3080.59" "0.974869" "357.913" "0.113264" "2538.9" "0.803449" "127.784" "0.0404378" "549.472" "0.173883" "0" "1873" "1635292" "3049" "2575232" "3678823" "4086025"
"2354" "1" "877" "116.066" "0.132344" "328.3" "0.374344" "174.231" "0.198667" "86.6" "0.0987457" "12.3516" "0.0140839" "16.2146" "0.0184887" "3278" "12886" "1736927" "143167" "1233300" "2336891" "2744093"
"2355" "1" "540" "0" "0" "25.7351" "0.0476576" "0" "0" "101.8" "0.188519" "5.69062" "0.0105382" "14.8713" "0.0275395" "2683" "3719" "1583299" "9771" "1079672" "2183263" "2590465"
"2356" "1" "490" "43.2147" "0.0881932" "142.674" "0.291171" "292.945" "0.597847" "154.5" "0.315306" "10.3671" "0.0211574" "2.54252" "0.00518881" "0" "8613" "882409" "88444" "378782" "1482373" "1889575"
"2357" "1" "611" "84.6342" "0.138518" "150.879" "0.246938" "0" "0" "180.2" "0.294926" "6.59528" "0.0107942" "7.67552" "0.0125622" "23807" "3929" "4220" "4200" "17293" "293547" "30660"
"2358" "1" "385" "0" "0" "118.892" "0.308811" "0" "0" "201.3" "0.522857" "1.29133" "0.00335411" "14.3916" "0.0373808" "11774" "1124" "46339" "1230" "44551" "28607" "171115"
"2359" "1" "499" "0" "0" "0" "0" "0" "0" "0" "0" "0.160505" "0.000321653" "6.71608" "0.0134591" "0" "0" "8405" "2471" "23440" "211660" "101386"
"2360" "1" "543" "203.311" "0.374423" "37.796" "0.0696059" "61.5703" "0.113389" "33.2" "0.0611418" "5.25288" "0.0096738" "7.67552" "0.0141354" "66142" "4907" "42963" "42063" "42508" "453503" "307121"
"2361" "1" "335" "213.797" "0.638199" "103.518" "0.30901" "0" "0" "177.5" "0.529851" "5.63225" "0.0168127" "7.67552" "0.022912" "81415" "24032" "28384" "28324" "26518" "539741" "336322"
"2362" "1" "565" "0" "0" "105.126" "0.186064" "156.218" "0.276491" "96.4" "0.170619" "7.32485" "0.0129643" "4.12559" "0.00730193" "9675" "10742" "66732" "40972" "204315" "205032" "634365"
"2363" "1" "1036" "229.5" "0.221525" "371.258" "0.358357" "23.5512" "0.0227328" "1067.8" "1.03069" "9.09769" "0.00878155" "25.6171" "0.0247269" "12276" "0" "44201" "44201" "95559" "95629" "332813"
"2364" "1" "623" "36.952" "0.059313" "118.892" "0.190839" "0" "0" "119.1" "0.191172" "2.94015" "0.00471935" "0.527692" "0.000847018" "3220" "380" "351" "302" "27492" "62912" "415506"
"2365" "1" "716" "36.0882" "0.0504025" "414.491" "0.578897" "16.3778" "0.0228741" "50.8" "0.0709497" "3.09336" "0.00432034" "0" "0" "57287" "6897" "25089" "25109" "24740" "47553" "469573"
"2366" "1" "849" "170.956" "0.201362" "0" "0" "0" "0" "439.7" "0.600683" "16.5903" "0.019541" "39.1452" "0.0461074" "2117" "2812" "106767" "16416" "4223" "32035" "551251"
"2367" "1" "1143" "295.447" "0.258484" "461.53" "0.403788" "0" "0" "0" "0" "2.56807" "0.00224678" "22.211" "0.0194322" "24577" "230" "42143" "78705" "709913" "762623" "1213932"
"2368" "1" "905" "0" "0" "113.655" "0.125585" "0" "0" "204.2" "0.225635" "13.9931" "0.015462" "20.3881" "0.0225283" "4112" "291" "138824" "24597" "218497" "271207" "722516"
"2369" "1" "739" "0" "0" "128.821" "0.174318" "0" "0" "401.3" "0.543031" "8.01794" "0.0108497" "3.78979" "0.00512827" "14940" "0" "55690" "22907" "115518" "62812" "387626"
"2370" "1" "728" "104.347" "0.143333" "380.396" "0.522522" "0" "0" "0" "0" "5.58848" "0.00767648" "13.672" "0.0187802" "84262" "5655" "122212" "12742" "58903" "427255" "22958"
"2371" "1" "336" "0" "0" "175.372" "0.521941" "0" "0" "0" "0" "1.02139" "0.00303986" "7.48363" "0.0222727" "53751" "1004" "16341" "1048" "13253" "291747" "2788"
